-2.243590354919433594e-01,-2.280775308609008789e-01,3.159546554088592529e-01,2.783757634460926056e-02,2.385902851819992065e-01,1.787445545196533203e-01,2.047753930091857910e-01,1.967110037803649902e-01,-1.600806415081024170e-01,2.182305753231048584e-01,3.697155416011810303e-02,-9.543962776660919189e-02,-1.215250343084335327e-01,-2.228967659175395966e-02,-3.972471132874488831e-02,2.643290720880031586e-02,-2.142967656254768372e-02,6.670536100864410400e-02,3.627495169639587402e-01,2.035259455442428589e-01,2.703828215599060059e-01,5.008126050233840942e-02,-8.255847729742527008e-03,1.373918950557708740e-01,-1.457439661026000977e-01,1.088487878441810608e-01,-1.385031789541244507e-01,-2.866437733173370361e-01,-1.405610889196395874e-01,-9.713514894247055054e-02,-2.840754091739654541e-01,-3.807093575596809387e-02,-5.312850326299667358e-02,-1.119148507714271545e-01,-3.739280104637145996e-01,-3.290989100933074951e-01,5.951693281531333923e-02,-8.561509102582931519e-02,1.079550683498382568e-01,2.209013514220714569e-02,7.879540324211120605e-02,1.132315248250961304e-01,-4.929371178150177002e-01,1.819196492433547974e-01,2.339628711342811584e-02,-1.266571730375289917e-01,-6.693159043788909912e-02,-3.169122934341430664e-01,-1.659763753414154053e-01,-3.448513746261596680e-01,-2.725340239703655243e-02,-3.974592685699462891e-01,3.102415800094604492e-01,2.068756669759750366e-01,1.971214711666107178e-01,-1.248797997832298279e-01,6.945749372243881226e-02,2.631344199180603027e-01,-4.209427908062934875e-02,1.451874524354934692e-01,5.749622825533151627e-03,1.610483229160308838e-01,1.726557612419128418e-01,-5.174506306648254395e-01
2.017221972346305847e-02,3.826576471328735352e-02,1.237188726663589478e-01,-2.821406424045562744e-01,-1.015275642275810242e-01,9.740671142935752869e-03,2.077288329601287842e-01,1.546648889780044556e-01,-6.308661401271820068e-02,-1.157196424901485443e-02,8.108428120613098145e-02,7.245207577943801880e-02,-7.764485478401184082e-02,1.417334079742431641e-01,7.265194505453109741e-02,2.185156941413879395e-02,7.289018481969833374e-02,-8.730689436197280884e-02,1.662696339190006256e-02,-1.297952085733413696e-01,-8.207613974809646606e-02,-1.384572982788085938e-01,-1.653451323509216309e-01,1.314598619937896729e-01,1.808971464633941650e-01,8.502965420484542847e-02,-2.243097275495529175e-01,-2.550033330917358398e-01,-2.042068727314472198e-02,2.494652569293975830e-02,-1.212770640850067139e-01,-4.126384854316711426e-03,-6.932617723941802979e-02,-9.344097226858139038e-02,-1.290239244699478149e-01,3.812835365533828735e-02,-2.113311588764190674e-01,-1.622541844844818115e-01,-7.901601493358612061e-02,3.450626507401466370e-02,1.385440826416015625e-01,-3.413082566112279892e-03,-1.390114277601242065e-01,-1.556960940361022949e-01,1.422332227230072021e-01,1.856395453214645386e-01,-1.236598342657089233e-01,-7.907690107822418213e-02,1.209346298128366470e-02,-8.866196870803833008e-02,1.012599617242813110e-01,6.604312360286712646e-02,-3.608933091163635254e-02,-4.376769065856933594e-03,-8.280289918184280396e-02,7.510206848382949829e-02,3.236890956759452820e-02,1.564190983772277832e-01,5.425315722823143005e-02,1.446446478366851807e-01,-4.145047441124916077e-02,1.116469055414199829e-01,2.102462351322174072e-01,-1.901930123567581177e-01
7.835374772548675537e-02,-1.033757328987121582e-01,1.115406751632690430e-01,1.147709265351295471e-01,1.670528948307037354e-01,-1.148630771785974503e-02,4.217815399169921875e-02,-1.181063726544380188e-01,-6.088078767061233521e-02,1.839836239814758301e-01,4.803901910781860352e-02,-5.021358653903007507e-02,1.888473145663738251e-02,9.936514834407716990e-05,1.627925336360931396e-01,1.858884841203689575e-01,1.537014394998550415e-01,1.794307082891464233e-01,2.373105138540267944e-01,-6.123079732060432434e-02,1.463794056326150894e-02,-5.404912680387496948e-02,5.917393043637275696e-02,-8.565588295459747314e-02,4.790030792355537415e-02,-1.345136314630508423e-01,1.903354539535939693e-03,1.884335130453109741e-01,-5.846531689167022705e-02,7.171410322189331055e-02,1.298009604215621948e-01,-7.634497433900833130e-02,9.823970496654510498e-02,1.579852849245071411e-01,1.144005805253982544e-01,1.249534487724304199e-01,-1.268853396177291870e-01,1.427328735589981079e-01,-6.553160399198532104e-02,-7.290618866682052612e-02,-8.660069853067398071e-02,-2.605783045291900635e-01,1.529565602540969849e-01,8.544535934925079346e-02,-2.104985862970352173e-01,-4.320221953094005585e-03,-5.316768586635589600e-02,9.310039132833480835e-02,-1.775987744331359863e-01,1.619845330715179443e-01,-5.887062102556228638e-02,-5.281136929988861084e-02,4.295428097248077393e-02,4.599449411034584045e-02,-2.835263013839721680e-01,3.931128978729248047e-02,-7.739095389842987061e-02,-2.725536748766899109e-02,2.675167284905910492e-03,-1.921670883893966675e-01,1.277086585760116577e-01,1.573808342218399048e-01,1.366434246301651001e-01,2.063186019659042358e-01
9.398306161165237427e-02,-1.320186853408813477e-01,2.568683028221130371e-01,-1.982129514217376709e-01,1.151007227599620819e-02,-3.783110529184341431e-02,2.278850376605987549e-01,9.037146717309951782e-02,8.231235295534133911e-02,-7.130335271358489990e-02,3.652613610029220581e-02,-5.209715664386749268e-02,1.203489005565643311e-01,1.754300743341445923e-01,-8.158318698406219482e-02,1.224302276968955994e-01,-4.479042813181877136e-02,3.823428601026535034e-02,3.114600852131843567e-02,2.248437553644180298e-01,-5.303055420517921448e-02,1.365624219179153442e-01,5.214488506317138672e-02,9.512665681540966034e-03,1.876753754913806915e-02,2.176849097013473511e-01,1.185102686285972595e-01,-9.851858019828796387e-03,-2.337297052145004272e-02,1.165932491421699524e-01,-2.763207629323005676e-02,1.066266745328903198e-02,-3.409372642636299133e-02,-1.344793140888214111e-01,-3.187322616577148438e-01,-1.632407493889331818e-02,-1.331889331340789795e-01,-1.492439657449722290e-01,2.396167516708374023e-01,-9.995036572217941284e-02,1.432404816150665283e-01,3.408982977271080017e-02,1.308957021683454514e-02,-1.236557215452194214e-01,-1.544325500726699829e-01,-1.018965542316436768e-01,-6.927584856748580933e-02,-2.158238291740417480e-01,-9.503868222236633301e-02,-2.527761459350585938e-01,6.815242022275924683e-02,2.617062069475650787e-02,1.428222060203552246e-01,-1.383903026580810547e-01,2.774716317653656006e-01,-1.220271587371826172e-01,-3.561908844858407974e-03,2.178941816091537476e-01,-3.094298578798770905e-02,2.539457976818084717e-01,7.206998020410537720e-02,-9.987346082925796509e-02,-7.556395232677459717e-02,-1.786027401685714722e-01
4.008206725120544434e-02,1.531880795955657959e-01,7.325175404548645020e-02,1.180511191487312317e-01,1.578025519847869873e-01,-1.787025034427642822e-01,1.523546501994132996e-02,-1.127419471740722656e-01,1.728568226099014282e-01,6.395481526851654053e-02,1.262762397527694702e-01,-1.426497399806976318e-01,1.694840043783187866e-01,4.183088988065719604e-02,-6.071132794022560120e-02,1.729913055896759033e-01,1.330716907978057861e-01,-1.397878974676132202e-01,1.398048251867294312e-01,-1.727917790412902832e-01,1.749805063009262085e-01,9.803245961666107178e-02,6.496129184961318970e-02,1.819339990615844727e-01,6.718408316373825073e-02,1.585431843996047974e-01,-2.114568650722503662e-01,-1.693076342344284058e-01,1.302061825990676880e-01,-5.425118654966354370e-02,-2.022782340645790100e-02,5.163773894309997559e-02,1.492448300123214722e-01,1.836698502302169800e-02,1.897757127881050110e-02,5.808697268366813660e-02,-4.348704218864440918e-02,3.363702818751335144e-02,-4.507635254412889481e-03,1.158517673611640930e-01,1.026039496064186096e-01,-1.190362274646759033e-01,1.438377499580383301e-01,1.193903908133506775e-01,1.218711435794830322e-01,-1.091452986001968384e-01,-4.942930862307548523e-02,7.257186621427536011e-02,-2.766013145446777344e-02,8.340799808502197266e-02,-5.364176630973815918e-02,-3.879948332905769348e-02,-6.062872707843780518e-03,8.593561500310897827e-02,-5.335202440619468689e-02,6.393923610448837280e-02,1.266117990016937256e-01,1.440748870372772217e-01,-4.469966515898704529e-02,-4.739745706319808960e-02,-3.561718389391899109e-02,-1.570520848035812378e-01,1.218295767903327942e-01,-3.149535357952117920e-01
-1.052884534001350403e-01,5.165183171629905701e-02,7.057988643646240234e-02,-1.395094096660614014e-01,-1.839742213487625122e-01,5.049665644764900208e-02,1.374962627887725830e-01,-1.169835962355136871e-02,1.077873855829238892e-01,2.700945436954498291e-01,2.770330989733338356e-03,8.759018965065479279e-03,1.379230618476867676e-02,3.811036795377731323e-02,-9.950196370482444763e-03,-1.664079725742340088e-01,2.039048075675964355e-01,1.277413368225097656e-01,6.674228236079216003e-03,5.091728642582893372e-02,2.568025887012481689e-01,1.881233900785446167e-01,1.849833577871322632e-01,1.261155456304550171e-01,1.307714581489562988e-01,1.329039782285690308e-01,-1.317140460014343262e-01,-2.222036868333816528e-01,-1.330806873738765717e-02,-1.276126354932785034e-01,-2.925703674554824829e-02,1.259257346391677856e-01,7.140183448791503906e-02,-1.658305972814559937e-01,1.848794706165790558e-02,-1.068040207028388977e-01,1.994023919105529785e-01,-1.287889629602432251e-01,5.407452955842018127e-02,-1.972220465540885925e-02,4.600841179490089417e-02,1.516769379377365112e-01,-3.193946480751037598e-01,2.423321129754185677e-03,7.572405040264129639e-02,-1.443508174270391464e-02,-3.819662705063819885e-02,-1.257274001836776733e-01,-1.185872852802276611e-01,-1.494313180446624756e-01,1.737570464611053467e-01,-4.364467039704322815e-02,1.895549446344375610e-01,4.938371852040290833e-02,1.858483254909515381e-01,1.692189462482929230e-02,7.347960770130157471e-02,1.899936944246292114e-01,-2.542578876018524170e-01,4.315025173127651215e-03,-1.784001663327217102e-02,1.093540713191032410e-01,1.379147724946960807e-04,-4.039564132690429688e-01
2.449349313974380493e-01,-2.039758116006851196e-01,3.623223304748535156e-01,4.154423251748085022e-02,1.385349482297897339e-01,4.734396561980247498e-02,-1.611687391996383667e-01,2.511084079742431641e-01,-2.315985597670078278e-02,6.917005777359008789e-02,-9.065002202987670898e-02,-2.027862519025802612e-01,1.267559081315994263e-01,1.613019555807113647e-01,2.226389199495315552e-01,2.432621642947196960e-02,-2.100086957216262817e-01,1.224013715982437134e-01,-4.649470373988151550e-02,3.542871028184890747e-02,2.093293964862823486e-01,-1.311230808496475220e-01,-8.968519419431686401e-02,-1.376208811998367310e-01,1.879041045904159546e-01,-2.589117363095283508e-02,-3.048693835735321045e-01,2.264031581580638885e-02,1.285493224859237671e-01,9.873028844594955444e-02,1.722833514213562012e-01,-3.571965917944908142e-02,-1.700643450021743774e-01,-1.698554158210754395e-01,1.760315895080566406e-01,-2.024056166410446167e-01,1.163211534731090069e-03,8.234509825706481934e-02,-1.470276713371276855e-01,1.462199836969375610e-01,2.450102418661117554e-01,-1.011706963181495667e-01,-4.559926316142082214e-02,-1.058458462357521057e-01,5.804194509983062744e-02,8.109677582979202271e-02,1.438953131437301636e-01,-4.937564209103584290e-02,-1.003407165408134460e-01,-1.578430682420730591e-01,2.482433319091796875e-01,1.562678813934326172e-01,1.016105338931083679e-01,1.239423081278800964e-01,-3.365888819098472595e-02,2.131700217723846436e-01,-2.111231088638305664e-01,3.106847703456878662e-01,-7.951446622610092163e-02,-3.410552740097045898e-01,1.680862456560134888e-01,-1.587383076548576355e-02,3.056175820529460907e-02,2.182351201772689819e-01
4.326826706528663635e-02,-2.158629707992076874e-02,-2.081340253353118896e-01,1.234271824359893799e-01,8.868402987718582153e-02,-3.689022734761238098e-02,4.157027900218963623e-01,1.232859790325164795e-01,3.268067836761474609e-01,1.473142951726913452e-01,2.751961536705493927e-02,-1.636494323611259460e-02,1.387647092342376709e-01,-9.310401231050491333e-02,-3.016900829970836639e-02,-1.489480882883071899e-01,-2.691267132759094238e-01,-9.782955050468444824e-02,-3.485032171010971069e-02,2.700771689414978027e-01,-2.198669016361236572e-01,1.278530657291412354e-01,-1.879495568573474884e-02,1.458649635314941406e-01,-1.038446649909019470e-02,2.567896544933319092e-01,-2.237084507942199707e-02,1.308899670839309692e-01,-6.835277378559112549e-02,-7.290623337030410767e-02,2.326328121125698090e-02,3.617294132709503174e-02,1.950547099113464355e-01,-3.220024108886718750e-01,2.780822515487670898e-01,-5.345084890723228455e-02,2.510100007057189941e-01,1.448164582252502441e-01,1.096151247620582581e-01,3.353060781955718994e-01,1.055852323770523071e-01,2.213288247585296631e-01,-6.530436128377914429e-02,2.533910870552062988e-01,1.442021597176790237e-02,6.219485402107238770e-02,-2.755719721317291260e-01,2.366755753755569458e-01,9.859504550695419312e-02,-1.317890081554651260e-02,-7.166487723588943481e-02,1.932027935981750488e-01,2.091070860624313354e-01,-1.779474616050720215e-01,1.613479256629943848e-01,2.112300843000411987e-01,2.155368477106094360e-01,-4.501514509320259094e-02,-3.832340985536575317e-02,1.354856044054031372e-01,-3.790808916091918945e-01,-5.335583910346031189e-02,1.008182391524314880e-01,2.089940607547760010e-01
-1.769435256719589233e-01,7.269313186407089233e-02,1.583272367715835571e-01,2.033721208572387695e-01,1.549447625875473022e-01,2.437753826379776001e-01,-2.143216580152511597e-01,3.588506951928138733e-02,-1.805217266082763672e-01,1.788127869367599487e-01,1.350945420563220978e-02,-4.896824434399604797e-02,-2.826742529869079590e-01,1.214803010225296021e-02,2.688588201999664307e-01,3.984321653842926025e-02,1.070503145456314087e-01,-1.819588616490364075e-02,1.703340411186218262e-01,8.033674955368041992e-02,-1.066286861896514893e-01,9.724171459674835205e-02,-9.541692584753036499e-02,-1.956110596656799316e-01,-1.608648449182510376e-01,-2.381010055541992188e-01,1.107155010104179382e-01,1.298293620347976685e-01,1.811595857143402100e-01,1.004121750593185425e-01,1.731933057308197021e-01,1.400567591190338135e-01,1.869122833013534546e-01,2.617276012897491455e-01,-8.069785684347152710e-02,1.837743371725082397e-01,5.695470049977302551e-02,-2.435478568077087402e-01,2.150756418704986572e-01,8.681225031614303589e-02,-1.882230788469314575e-01,1.928002685308456421e-01,-4.331262037158012390e-02,2.125889211893081665e-01,-2.448631674051284790e-01,3.008495271205902100e-02,-7.115409523248672485e-02,9.993443638086318970e-02,1.158729121088981628e-01,1.339052468538284302e-01,1.452491581439971924e-01,-2.114556282758712769e-01,4.144079610705375671e-02,1.963215023279190063e-01,-1.333608627319335938e-01,-1.405244022607803345e-01,4.942332580685615540e-02,-1.497041136026382446e-01,1.095705702900886536e-01,-1.572927385568618774e-01,1.450801733881235123e-02,7.059944421052932739e-02,4.476004838943481445e-02,-1.007450893521308899e-01
1.594548374414443970e-01,6.287242472171783447e-02,8.845786005258560181e-02,1.481403857469558716e-01,-1.836493462324142456e-01,6.783136725425720215e-02,-1.287474483251571655e-01,-1.320859491825103760e-01,1.779547035694122314e-01,1.546638607978820801e-01,-4.801998287439346313e-02,-1.663520336151123047e-01,1.045093089342117310e-01,-9.033652395009994507e-02,4.047412425279617310e-02,2.551783025264739990e-01,1.582149118185043335e-01,-1.723364144563674927e-01,-1.667584329843521118e-01,3.586329519748687744e-02,-1.394989788532257080e-01,1.333128809928894043e-01,7.479491829872131348e-02,-1.582433655858039856e-02,-5.823482200503349304e-02,-1.603618115186691284e-01,1.785401999950408936e-01,1.286876350641250610e-01,8.249725401401519775e-02,2.036366760730743408e-01,-2.504932694137096405e-02,-5.054152756929397583e-02,-1.961295679211616516e-02,1.125404164195060730e-01,1.660499423742294312e-01,-3.007238917052745819e-02,-9.938157349824905396e-02,-2.257063835859298706e-01,-1.390327960252761841e-01,-2.321665361523628235e-02,8.104334771633148193e-02,-2.693862840533256531e-02,-1.500213705003261566e-02,-5.950469523668289185e-02,6.195118278264999390e-02,-5.026750639081001282e-02,4.431266337633132935e-03,-5.184918642044067383e-02,1.004512161016464233e-01,1.725535839796066284e-02,7.472084462642669678e-02,-4.118008539080619812e-02,-1.775095164775848389e-01,-7.368045300245285034e-02,2.865204513072967529e-01,1.007578745484352112e-01,1.659511923789978027e-01,3.144431114196777344e-02,1.122665107250213623e-01,-2.630405873060226440e-02,-3.044397570192813873e-02,1.553527116775512695e-01,-1.404644101858139038e-01,-4.873811732977628708e-03
