-4.335688799619674683e-02,4.193848744034767151e-02,-2.404551953077316284e-01,-1.902372390031814575e-01,6.793416570872068405e-03,8.240825682878494263e-02,-1.806483268737792969e-01,-3.605630099773406982e-01,1.529610157012939453e-01,1.271118372678756714e-01
-6.683545559644699097e-02,-9.069191664457321167e-02,-7.232229411602020264e-02,3.582036793231964111e-01,2.434976100921630859e-01,-1.003403589129447937e-01,-5.070939660072326660e-01,2.814600169658660889e-01,-1.926300674676895142e-01,3.145665526390075684e-01
4.139998927712440491e-02,-2.784946700558066368e-04,-2.842203378677368164e-01,-2.852127254009246826e-01,3.335991501808166504e-02,8.601561933755874634e-02,3.710295259952545166e-01,-3.875129222869873047e-01,2.603415846824645996e-01,-6.643442064523696899e-02
-1.040306910872459412e-01,3.756400048732757568e-01,-4.709691554307937622e-02,-2.480169087648391724e-01,7.046920806169509888e-02,-2.884555459022521973e-01,-8.561167865991592407e-02,2.591497600078582764e-01,-2.969190776348114014e-01,2.005500048398971558e-01
-6.585195064544677734e-01,-1.286320090293884277e-01,2.690196633338928223e-01,2.619154006242752075e-02,-6.867634057998657227e-01,4.489578604698181152e-01,2.108955532312393188e-01,4.909020364284515381e-01,-1.648790016770362854e-02,-1.053526774048805237e-01
-2.838196456432342529e-01,3.286446332931518555e-01,1.649954766035079956e-01,-6.331823021173477173e-02,1.665915995836257935e-01,-3.740948140621185303e-01,2.010526955127716064e-01,2.548644840717315674e-01,3.731765449047088623e-01,1.398739367723464966e-01
3.986007571220397949e-01,2.615085244178771973e-01,3.232607841491699219e-01,-4.011900126934051514e-01,1.350982636213302612e-01,-2.229064237326383591e-03,-2.743915021419525146e-01,3.146867454051971436e-02,-2.774118483066558838e-01,9.206729382276535034e-02
-1.081206053495407104e-01,-2.649738788604736328e-01,-5.250018835067749023e-01,4.788398370146751404e-02,-4.877398610115051270e-01,2.427645325660705566e-01,2.814767360687255859e-01,-2.320876717567443848e-01,-3.871971070766448975e-01,3.624357655644416809e-02
2.250213325023651123e-01,1.650400012731552124e-01,2.787258625030517578e-01,-2.703369855880737305e-01,1.313516050577163696e-01,-1.526141166687011719e-01,-1.774729639291763306e-01,2.347132861614227295e-01,2.762164771556854248e-01,-1.884666830301284790e-01
2.186166793107986450e-01,1.441671699285507202e-01,1.275150626897811890e-01,2.213780283927917480e-01,7.495495676994323730e-02,1.852435320615768433e-01,1.317389458417892456e-01,-4.780453443527221680e-01,1.203100290149450302e-02,-2.699797451496124268e-01
3.596883118152618408e-01,-4.024345278739929199e-01,-2.974388897418975830e-01,2.762786448001861572e-01,1.365582793951034546e-01,-2.515775896608829498e-02,-1.768422871828079224e-02,-1.547989696264266968e-01,-1.530280858278274536e-01,1.496368497610092163e-01
-4.333072304725646973e-01,-3.812981769442558289e-03,-2.019006311893463135e-01,8.416277915239334106e-02,-3.699771165847778320e-01,4.897500276565551758e-01,-1.505694389343261719e-01,3.594637513160705566e-01,1.590069197118282318e-02,-2.027821540832519531e-01
-5.197354033589363098e-02,-5.453209877014160156e-01,1.766186356544494629e-01,-1.185196712613105774e-01,-1.713964194059371948e-01,2.604423463344573975e-01,8.590402454137802124e-02,-2.388761192560195923e-01,9.873287379741668701e-02,2.445708513259887695e-01
-1.208376437425613403e-01,3.737192451953887939e-01,-2.743970416486263275e-02,6.292124278843402863e-03,-5.858180299401283264e-02,3.375599086284637451e-01,-5.303009748458862305e-01,1.826931089162826538e-01,-2.753580510616302490e-01,-9.665156900882720947e-02
-1.671050786972045898e-01,1.378152966499328613e-01,-2.043394744396209717e-01,1.023195404559373856e-02,8.648407459259033203e-02,-1.278461981564760208e-02,3.464510440826416016e-01,2.245633900165557861e-01,-3.570185899734497070e-01,2.442707121372222900e-01
-2.604466378688812256e-01,-1.666297167539596558e-01,3.584714531898498535e-01,3.675722703337669373e-02,1.338470131158828735e-01,3.136618733406066895e-01,-1.368916779756546021e-01,2.959144711494445801e-01,-4.034205377101898193e-01,-2.930750846862792969e-01
-2.690074741840362549e-01,-4.200904369354248047e-01,1.839284151792526245e-01,3.980381786823272705e-01,-3.885240852832794189e-01,6.955358199775218964e-03,-2.112719789147377014e-02,-3.111836910247802734e-01,2.884535789489746094e-01,-1.292882859706878662e-01
-2.567805945873260498e-01,2.985225021839141846e-01,-4.014949500560760498e-01,2.881945967674255371e-01,1.422283500432968140e-01,1.214711219072341919e-01,-4.164871573448181152e-01,6.206107512116432190e-02,-4.969639331102371216e-02,6.422094255685806274e-02
1.909037977457046509e-01,-3.103320859372615814e-02,8.031252026557922363e-02,-2.001945078372955322e-01,-1.507971882820129395e-01,-5.407367944717407227e-01,3.196267485618591309e-01,3.079979419708251953e-01,-4.010219871997833252e-01,-6.625904142856597900e-02
4.168185591697692871e-02,3.493354022502899170e-01,9.860426932573318481e-02,-6.830982565879821777e-01,8.944109082221984863e-02,-2.318335026502609253e-01,-1.376544684171676636e-01,-3.332685306668281555e-02,5.674449726939201355e-02,-1.026987209916114807e-01
8.063932508230209351e-02,-2.604654431343078613e-01,-1.942676864564418793e-02,1.015244051814079285e-01,1.022447347640991211e-01,2.470578253269195557e-01,1.565979570150375366e-01,-3.293817043304443359e-01,2.019217014312744141e-01,-3.088177442550659180e-01
1.307824254035949707e-01,2.736043334007263184e-01,-2.401764988899230957e-01,-6.933344900608062744e-02,2.312125079333782196e-02,1.033712849020957947e-01,3.682753741741180420e-01,-5.349554419517517090e-01,-4.671416804194450378e-02,-1.134419664740562439e-01
-2.412208914756774902e-01,-2.562084197998046875e-01,2.648380696773529053e-01,-1.121246144175529480e-01,-2.017306536436080933e-01,6.282563507556915283e-02,-8.587076514959335327e-02,-3.256841003894805908e-01,1.474424004554748535e-01,-1.520959585905075073e-01
2.639069557189941406e-01,-3.889683485031127930e-01,-1.004271283745765686e-01,7.563921064138412476e-02,-1.364662051200866699e-01,2.138317972421646118e-01,-1.860923022031784058e-01,4.931956063956022263e-03,-1.925187557935714722e-02,1.220813952386379242e-03
1.016425341367721558e-01,-5.266783758997917175e-02,-4.861412197351455688e-02,2.854504622519016266e-03,-2.748986184597015381e-01,-1.903105974197387695e-01,1.170968413352966309e-01,-1.118270084261894226e-01,3.910861611366271973e-01,1.678834855556488037e-01
-1.491790171712636948e-02,6.935618072748184204e-02,2.922830730676651001e-02,-1.786854863166809082e-01,-1.899702996015548706e-01,3.547922074794769287e-01,1.366718113422393799e-01,1.705293357372283936e-01,-3.263743519783020020e-01,-3.816811740398406982e-01
-2.736241440288722515e-04,-1.702893227338790894e-01,-1.356122046709060669e-01,-2.060087025165557861e-01,-5.172063708305358887e-01,4.465019702911376953e-01,2.785114049911499023e-01,2.740420401096343994e-02,-5.890176445245742798e-02,-4.098421633243560791e-01
-1.910649798810482025e-02,3.187390863895416260e-01,-4.364001750946044922e-01,-5.249416455626487732e-02,-6.166885420680046082e-02,-2.309908866882324219e-01,-3.685039877891540527e-01,1.723299026489257812e-01,-3.023659288883209229e-01,3.105133175849914551e-01
-8.411189168691635132e-02,-3.671047091484069824e-01,1.162703633308410645e-01,-4.346036612987518311e-01,3.078703582286834717e-01,-2.865583598613739014e-01,2.950080931186676025e-01,-1.658731997013092041e-01,-2.265201210975646973e-01,2.425357699394226074e-01
-1.095095835626125336e-02,2.130695134401321411e-01,-2.680919468402862549e-01,-8.153145760297775269e-02,7.165810093283653259e-04,-2.894150093197822571e-02,-1.241718679666519165e-01,1.271915733814239502e-01,3.234562277793884277e-01,2.011979818344116211e-01
-1.000411063432693481e-01,2.063284516334533691e-01,2.044641077518463135e-01,-4.440513849258422852e-01,-2.824039012193679810e-02,-1.684727966785430908e-01,3.307797014713287354e-01,2.636264562606811523e-01,-3.582926839590072632e-02,-4.315256178379058838e-01
2.014120854437351227e-02,8.852203935384750366e-02,-5.488439276814460754e-02,1.540726423263549805e-01,-3.455867990851402283e-02,-7.594877481460571289e-02,-1.400690078735351562e-01,6.513068079948425293e-02,-2.767713963985443115e-01,-4.165802001953125000e-01
1.461245119571685791e-01,-4.700534790754318237e-02,1.787501126527786255e-01,1.663718074560165405e-01,1.522368192672729492e-01,2.004174292087554932e-01,2.634324729442596436e-01,-2.261415272951126099e-01,-1.683336198329925537e-01,-5.388802886009216309e-01
-9.747420996427536011e-02,-3.687845543026924133e-02,-3.006054461002349854e-01,2.869468927383422852e-01,5.762182921171188354e-02,-1.300891488790512085e-01,5.929771438241004944e-02,2.533379793167114258e-01,1.240281686186790466e-01,-8.536873757839202881e-02
1.562361121177673340e-01,-2.231531590223312378e-01,2.608878314495086670e-01,-3.253841102123260498e-01,2.870582044124603271e-01,-1.552238166332244873e-01,-2.652889192104339600e-01,1.920142322778701782e-01,2.561339922249317169e-02,-2.169210650026798248e-02
1.966781467199325562e-01,-2.804521620273590088e-01,1.633094400167465210e-01,2.129078358411788940e-01,-8.805905282497406006e-02,-2.666004300117492676e-01,-8.479025214910507202e-02,-4.219019785523414612e-02,1.686421185731887817e-01,2.680078744888305664e-01
2.187662720680236816e-01,2.041245847940444946e-01,8.729215711355209351e-02,-1.850100792944431305e-02,2.524994909763336182e-01,-1.583295315504074097e-02,-2.965888977050781250e-01,-1.487751454114913940e-01,-4.843444004654884338e-02,-5.802990496158599854e-02
-3.247714936733245850e-01,-5.415987968444824219e-01,-1.754488348960876465e-01,-3.409258425235748291e-01,2.905585765838623047e-01,1.102118045091629028e-01,-1.373830288648605347e-01,1.557256877422332764e-01,-3.431833982467651367e-01,1.051442697644233704e-01
-1.427099406719207764e-01,2.744674384593963623e-01,3.101372420787811279e-01,3.185364305973052979e-01,-9.214093536138534546e-02,-5.386953949928283691e-01,-4.078723192214965820e-01,-1.163552328944206238e-01,-2.167647890746593475e-02,-3.724820613861083984e-01
-8.626274019479751587e-02,-4.738995339721441269e-03,-1.286603808403015137e-01,1.240912824869155884e-01,-3.921310007572174072e-01,5.050031095743179321e-02,-6.359587311744689941e-01,2.629710435867309570e-01,-1.817139834165573120e-01,2.000376433134078979e-01
1.222491636872291565e-01,-9.999821335077285767e-02,2.018173635005950928e-01,6.452528387308120728e-02,-4.765455126762390137e-01,2.836413383483886719e-01,-3.133657872676849365e-01,-9.562892466783523560e-02,2.013976573944091797e-01,1.570054888725280762e-01
-1.929520070552825928e-01,2.168212831020355225e-01,2.046892195940017700e-01,-7.201834022998809814e-02,1.744594126939773560e-01,-9.402672946453094482e-02,5.607726797461509705e-02,-2.144139409065246582e-01,-1.333537399768829346e-01,-1.439742445945739746e-01
-9.383159130811691284e-02,-1.597001403570175171e-01,4.040103852748870850e-01,-1.415382176637649536e-01,5.271328687667846680e-01,1.785568334162235260e-02,-2.485129535198211670e-01,2.034857496619224548e-02,-2.173818200826644897e-01,-6.471818685531616211e-01
-1.879320889711380005e-01,3.114248216152191162e-01,2.424669712781906128e-01,3.003807663917541504e-01,1.128607392311096191e-01,-5.356474518775939941e-01,-3.721635639667510986e-01,-8.562089502811431885e-02,-1.991616785526275635e-01,1.385128945112228394e-01
-5.796990394592285156e-01,1.877949386835098267e-02,1.335397660732269287e-01,2.050177305936813354e-01,-7.482826709747314453e-02,-7.513044029474258423e-02,-1.186448559165000916e-01,2.515049874782562256e-01,-4.345289990305900574e-02,-3.979444503784179688e-01
-2.641696929931640625e-01,-5.457112938165664673e-02,2.046559751033782959e-01,2.494998425245285034e-01,5.611778050661087036e-02,-1.693275719881057739e-01,4.845374077558517456e-02,-2.563636898994445801e-01,1.150838006287813187e-02,2.081603556871414185e-01
-4.679909050464630127e-01,1.345556378364562988e-01,-1.721024364233016968e-01,2.633543014526367188e-01,-1.327007263898849487e-01,1.890326589345932007e-01,-1.613460332155227661e-01,9.280619025230407715e-02,2.803394496440887451e-01,1.947276177816092968e-03
-3.354037106037139893e-01,-1.628372967243194580e-01,-7.755933701992034912e-02,8.865577727556228638e-02,-1.695291511714458466e-02,-3.233496248722076416e-01,-4.052579402923583984e-01,-2.064671218395233154e-01,-2.008498758077621460e-01,2.266727238893508911e-01
-2.911661267280578613e-01,1.419795900583267212e-01,3.202657401561737061e-02,3.575330600142478943e-03,2.213188558816909790e-01,-8.212820440530776978e-02,-5.204081162810325623e-02,-4.190430939197540283e-01,4.130964353680610657e-02,-1.086742617189884186e-02
-1.724832355976104736e-01,9.934967756271362305e-02,9.010551124811172485e-02,4.942539148032665253e-03,2.086284756660461426e-01,-4.683923125267028809e-01,-1.638004481792449951e-01,1.266827732324600220e-01,-3.772720098495483398e-01,-1.396711319684982300e-01
-4.250377416610717773e-01,1.937698721885681152e-01,2.046294659376144409e-01,-7.616955786943435669e-03,-5.432968959212303162e-02,3.411832749843597412e-01,2.524935603141784668e-01,-7.819361239671707153e-02,1.956086903810501099e-01,2.803016640245914459e-02
-2.071592211723327637e-01,2.124431729316711426e-01,1.420892328023910522e-01,9.646952152252197266e-02,7.789021730422973633e-02,-2.452449500560760498e-02,-5.369012355804443359e-01,1.502352952957153320e-01,2.110441476106643677e-01,4.003945887088775635e-01
3.176493942737579346e-01,-1.047071665525436401e-01,2.254635840654373169e-01,-1.204657256603240967e-01,-5.367398858070373535e-01,-1.410792768001556396e-01,1.036115884780883789e-01,2.483121156692504883e-01,1.370527595281600952e-02,-2.717209458351135254e-01
1.280776709318161011e-01,1.911586374044418335e-01,-2.574227154254913330e-01,-3.335119783878326416e-01,3.053505718708038330e-01,1.140147224068641663e-01,3.418914377689361572e-01,1.883332729339599609e-01,-2.298250496387481689e-01,2.224314808845520020e-01
-3.297438919544219971e-01,3.052134215831756592e-01,2.864557504653930664e-01,-2.447026669979095459e-01,-1.319489181041717529e-01,-1.026658061891794205e-02,1.421498954296112061e-01,-1.896281838417053223e-01,-3.911741077899932861e-01,-2.248738557100296021e-01
6.266322731971740723e-02,-3.868850767612457275e-01,-3.866469264030456543e-01,-3.487092554569244385e-01,2.820601463317871094e-01,1.747172474861145020e-01,-4.082179069519042969e-01,-2.674631029367446899e-02,-9.609168022871017456e-02,1.785348206758499146e-01
-1.680542230606079102e-01,1.622652709484100342e-01,3.066833317279815674e-01,1.751566529273986816e-01,-1.694198250770568848e-01,2.507374584674835205e-01,-1.393451243638992310e-01,2.275094240903854370e-01,-4.019430875778198242e-01,1.917274110019207001e-02
2.825614809989929199e-01,-2.548501193523406982e-01,-1.778896600008010864e-01,-1.939635127782821655e-01,7.373105734586715698e-02,9.678990393877029419e-02,3.036117553710937500e-01,-4.109296500682830811e-01,1.330881267786026001e-01,4.723114892840385437e-02
